,full_name,party,number,chamber,DOB,first_name,method,proportion_male,proportion_female,predicted_gender
7036,"CHASE, Ray Park",Republican,73,house,1880.0,Ray,ipums,0.8111,0.1889,M
7037,"CHRISTIANSON, Theodore",Republican,73,house,1883.0,Theodore,ipums,0.9923,0.0077,M
7038,"CHRISTIANSON, Theodore",Republican,74,house,1883.0,Theodore,ipums,0.9923,0.0077,M
7039,"CLARKE, Marian Williams",Republican,73,house,1880.0,Marian,ipums,0.2212,0.7788,F
7040,"COFFIN, Thomas Chalkley",Democrat,73,house,1887.0,Thomas,ipums,0.9991,0.0009,M
7041,"COLLINS, Samuel LaFort",Republican,73,house,1895.0,Samuel,ipums,0.9909,0.0091,M
7042,"COLLINS, Samuel LaFort",Republican,74,house,1895.0,Samuel,ipums,0.9909,0.0091,M
7043,"JACKSON, Samuel Dillon",Democrat,78,senate,1895.0,Samuel,ipums,0.9909,0.0091,M
7044,"COOLEY, Harold Dunbar",Democrat,73,house,1897.0,Harold,ipums,1.0,0.0,M
7045,"COOLEY, Harold Dunbar",Democrat,74,house,1897.0,Harold,ipums,1.0,0.0,M
7046,"COOLEY, Harold Dunbar",Democrat,75,house,1897.0,Harold,ipums,1.0,0.0,M
7047,"COOLEY, Harold Dunbar",Democrat,76,house,1897.0,Harold,ipums,1.0,0.0,M
7048,"COOLEY, Harold Dunbar",Democrat,77,house,1897.0,Harold,ipums,1.0,0.0,M
7049,"COOLEY, Harold Dunbar",Democrat,78,house,1897.0,Harold,ipums,1.0,0.0,M
7050,"COOLEY, Harold Dunbar",Democrat,79,house,1897.0,Harold,ipums,1.0,0.0,M
7051,"COOLEY, Harold Dunbar",Democrat,80,house,1897.0,Harold,ipums,1.0,0.0,M
7052,"COOLEY, Harold Dunbar",Democrat,81,house,1897.0,Harold,ipums,1.0,0.0,M
7053,"COOLEY, Harold Dunbar",Democrat,82,house,1897.0,Harold,ipums,1.0,0.0,M
7054,"COOLEY, Harold Dunbar",Democrat,83,house,1897.0,Harold,ipums,1.0,0.0,M
7055,"COOLEY, Harold Dunbar",Democrat,84,house,1897.0,Harold,ipums,1.0,0.0,M
7056,"COOLEY, Harold Dunbar",Democrat,85,house,1897.0,Harold,ipums,1.0,0.0,M
7057,"COOLEY, Harold Dunbar",Democrat,86,house,1897.0,Harold,ipums,1.0,0.0,M
7058,"COOLEY, Harold Dunbar",Democrat,87,house,1897.0,Harold,ipums,1.0,0.0,M
7059,"COOLEY, Harold Dunbar",Democrat,88,house,1897.0,Harold,ipums,1.0,0.0,M
7060,"COOLEY, Harold Dunbar",Democrat,89,house,1897.0,Harold,ipums,1.0,0.0,M
7061,"CUMMINGS, Fred Nelson",Democrat,73,house,1864.0,Fred,ipums,1.0,0.0,M
7062,"CUMMINGS, Fred Nelson",Democrat,74,house,1864.0,Fred,ipums,1.0,0.0,M
7063,"CUMMINGS, Fred Nelson",Democrat,75,house,1864.0,Fred,ipums,1.0,0.0,M
7064,"CUMMINGS, Fred Nelson",Democrat,76,house,1864.0,Fred,ipums,1.0,0.0,M
7065,"DARDEN, Colgate Whitehead, Jr.",Democrat,73,house,1897.0,Colgate,ipums,,,
7066,"DARDEN, Colgate Whitehead, Jr.",Democrat,74,house,1897.0,Colgate,ipums,,,
7067,"DARDEN, Colgate Whitehead, Jr.",Democrat,76,house,1897.0,Colgate,ipums,,,
7068,"DARDEN, Colgate Whitehead, Jr.",Democrat,77,house,1897.0,Colgate,ipums,,,
7069,"DEAR, Cleveland",Democrat,73,house,1888.0,Cleveland,ipums,1.0,0.0,M
7070,"DEAR, Cleveland",Democrat,74,house,1888.0,Cleveland,ipums,1.0,0.0,M
7071,"DEEN, Braswell Drue",Democrat,73,house,1893.0,Braswell,ipums,,,
7072,"DEEN, Braswell Drue",Democrat,74,house,1893.0,Braswell,ipums,,,
7073,"DEEN, Braswell Drue",Democrat,75,house,1893.0,Braswell,ipums,,,
7074,"DIRKSEN, Everett McKinley",Republican,73,house,1896.0,Everett,ipums,1.0,0.0,M
7075,"DIRKSEN, Everett McKinley",Republican,74,house,1896.0,Everett,ipums,1.0,0.0,M
7076,"DIRKSEN, Everett McKinley",Republican,75,house,1896.0,Everett,ipums,1.0,0.0,M
7077,"DIRKSEN, Everett McKinley",Republican,76,house,1896.0,Everett,ipums,1.0,0.0,M
7078,"DIRKSEN, Everett McKinley",Republican,77,house,1896.0,Everett,ipums,1.0,0.0,M
7079,"DIRKSEN, Everett McKinley",Republican,78,house,1896.0,Everett,ipums,1.0,0.0,M
7080,"DIRKSEN, Everett McKinley",Republican,79,house,1896.0,Everett,ipums,1.0,0.0,M
7081,"DIRKSEN, Everett McKinley",Republican,80,house,1896.0,Everett,ipums,1.0,0.0,M
7082,"DOBBINS, Donald Claude",Democrat,73,house,1878.0,Donald,ipums,1.0,0.0,M
7083,"DOBBINS, Donald Claude",Democrat,74,house,1878.0,Donald,ipums,1.0,0.0,M
7084,"DUFFEY, Warren Joseph",Democrat,73,house,1886.0,Warren,ipums,1.0,0.0,M
7085,"DUFFEY, Warren Joseph",Democrat,74,house,1886.0,Warren,ipums,1.0,0.0,M
7086,"DUNCAN, Richard Meloan",Democrat,73,house,1889.0,Richard,ipums,0.9975,0.0025,M
7087,"DUNCAN, Richard Meloan",Democrat,74,house,1889.0,Richard,ipums,0.9975,0.0025,M
7088,"DUNCAN, Richard Meloan",Democrat,75,house,1889.0,Richard,ipums,0.9975,0.0025,M
7089,"DUNCAN, Richard Meloan",Democrat,76,house,1889.0,Richard,ipums,0.9975,0.0025,M
7090,"DUNCAN, Richard Meloan",Democrat,77,house,1889.0,Richard,ipums,0.9975,0.0025,M
7091,"DUNN, Matthew Anthony",Democrat,73,house,1886.0,Matthew,ipums,1.0,0.0,M
7092,"DUNN, Matthew Anthony",Democrat,74,house,1886.0,Matthew,ipums,1.0,0.0,M
7093,"DUNN, Matthew Anthony",Democrat,75,house,1886.0,Matthew,ipums,1.0,0.0,M
7094,"DUNN, Matthew Anthony",Democrat,76,house,1886.0,Matthew,ipums,1.0,0.0,M
7095,"EDMISTON, Andrew",Democrat,73,house,1892.0,Andrew,ipums,0.9967,0.0033,M
7096,"EDMISTON, Andrew",Democrat,74,house,1892.0,Andrew,ipums,0.9967,0.0033,M
7097,"EDMISTON, Andrew",Democrat,75,house,1892.0,Andrew,ipums,0.9967,0.0033,M
7098,"EDMISTON, Andrew",Democrat,76,house,1892.0,Andrew,ipums,0.9967,0.0033,M
7099,"EDMISTON, Andrew",Democrat,77,house,1892.0,Andrew,ipums,0.9967,0.0033,M
7100,"ELLENBOGEN, Henry",Democrat,73,house,1900.0,Henry,ipums,0.9964,0.0036,M
7101,"ELLENBOGEN, Henry",Democrat,74,house,1900.0,Henry,ipums,0.9964,0.0036,M
7102,"ELLENBOGEN, Henry",Democrat,75,house,1900.0,Henry,ipums,0.9964,0.0036,M
7103,"ELTSE, Ralph Roscoe",Republican,73,house,1885.0,Ralph,ipums,1.0,0.0,M
7104,"GAMBLE, Ralph Abernethy",Republican,75,house,1885.0,Ralph,ipums,1.0,0.0,M
7105,"GAMBLE, Ralph Abernethy",Republican,76,house,1885.0,Ralph,ipums,1.0,0.0,M
7106,"GAMBLE, Ralph Abernethy",Republican,77,house,1885.0,Ralph,ipums,1.0,0.0,M
7107,"DAUGHTON, Ralph Hunter",Democrat,78,house,1885.0,Ralph,ipums,1.0,0.0,M
7108,"GAMBLE, Ralph Abernethy",Republican,78,house,1885.0,Ralph,ipums,1.0,0.0,M
7109,"DAUGHTON, Ralph Hunter",Democrat,79,house,1885.0,Ralph,ipums,1.0,0.0,M
7110,"GAMBLE, Ralph Abernethy",Republican,79,house,1885.0,Ralph,ipums,1.0,0.0,M
7111,"GAMBLE, Ralph Abernethy",Republican,80,house,1885.0,Ralph,ipums,1.0,0.0,M
7112,"GAMBLE, Ralph Abernethy",Republican,81,house,1885.0,Ralph,ipums,1.0,0.0,M
7113,"GAMBLE, Ralph Abernethy",Republican,82,house,1885.0,Ralph,ipums,1.0,0.0,M
7114,"GAMBLE, Ralph Abernethy",Republican,83,house,1885.0,Ralph,ipums,1.0,0.0,M
7115,"GAMBLE, Ralph Abernethy",Republican,84,house,1885.0,Ralph,ipums,1.0,0.0,M
7116,"FADDIS, Charles Isiah",Democrat,73,house,1890.0,Charles,ipums,0.9958,0.0042,M
7117,"BUCKLEY, Charles Anthony",Democrat,74,house,1890.0,Charles,ipums,0.9958,0.0042,M
7118,"FADDIS, Charles Isiah",Democrat,74,house,1890.0,Charles,ipums,0.9958,0.0042,M
7119,"BUCKLEY, Charles Anthony",Democrat,75,house,1890.0,Charles,ipums,0.9958,0.0042,M
7120,"CLASON, Charles Russell",Republican,75,house,1890.0,Charles,ipums,0.9958,0.0042,M
7121,"FADDIS, Charles Isiah",Democrat,75,house,1890.0,Charles,ipums,0.9958,0.0042,M
7122,"BUCKLEY, Charles Anthony",Democrat,76,house,1890.0,Charles,ipums,0.9958,0.0042,M
7123,"CLASON, Charles Russell",Republican,76,house,1890.0,Charles,ipums,0.9958,0.0042,M
7124,"FADDIS, Charles Isiah",Democrat,76,house,1890.0,Charles,ipums,0.9958,0.0042,M
7125,"BUCKLEY, Charles Anthony",Democrat,77,house,1890.0,Charles,ipums,0.9958,0.0042,M
7126,"CLASON, Charles Russell",Republican,77,house,1890.0,Charles,ipums,0.9958,0.0042,M
7127,"FADDIS, Charles Isiah",Democrat,77,house,1890.0,Charles,ipums,0.9958,0.0042,M
7128,"BUCKLEY, Charles Anthony",Democrat,78,house,1890.0,Charles,ipums,0.9958,0.0042,M
7129,"CLASON, Charles Russell",Republican,78,house,1890.0,Charles,ipums,0.9958,0.0042,M
7130,"BUCKLEY, Charles Anthony",Democrat,79,house,1890.0,Charles,ipums,0.9958,0.0042,M
7131,"CLASON, Charles Russell",Republican,79,house,1890.0,Charles,ipums,0.9958,0.0042,M
7132,"BUCKLEY, Charles Anthony",Democrat,80,house,1890.0,Charles,ipums,0.9958,0.0042,M
7133,"CLASON, Charles Russell",Republican,80,house,1890.0,Charles,ipums,0.9958,0.0042,M
7134,"BUCKLEY, Charles Anthony",Democrat,81,house,1890.0,Charles,ipums,0.9958,0.0042,M
7135,"BUCKLEY, Charles Anthony",Democrat,82,house,1890.0,Charles,ipums,0.9958,0.0042,M
7136,"BUCKLEY, Charles Anthony",Democrat,83,house,1890.0,Charles,ipums,0.9958,0.0042,M
7137,"BUCKLEY, Charles Anthony",Democrat,84,house,1890.0,Charles,ipums,0.9958,0.0042,M
7138,"BUCKLEY, Charles Anthony",Democrat,85,house,1890.0,Charles,ipums,0.9958,0.0042,M
7139,"BUCKLEY, Charles Anthony",Democrat,86,house,1890.0,Charles,ipums,0.9958,0.0042,M
7140,"BUCKLEY, Charles Anthony",Democrat,87,house,1890.0,Charles,ipums,0.9958,0.0042,M
7141,"BUCKLEY, Charles Anthony",Democrat,88,house,1890.0,Charles,ipums,0.9958,0.0042,M
7142,"FORD, Thomas Francis",Democrat,73,house,1873.0,Thomas,ipums,0.9987,0.0013,M
7143,"FORD, Thomas Francis",Democrat,74,house,1873.0,Thomas,ipums,0.9987,0.0013,M
7144,"FORD, Thomas Francis",Democrat,75,house,1873.0,Thomas,ipums,0.9987,0.0013,M
7145,"FORD, Thomas Francis",Democrat,76,house,1873.0,Thomas,ipums,0.9987,0.0013,M
7146,"FORD, Thomas Francis",Democrat,77,house,1873.0,Thomas,ipums,0.9987,0.0013,M
7147,"FORD, Thomas Francis",Democrat,78,house,1873.0,Thomas,ipums,0.9987,0.0013,M
7148,"FREY, Oliver Walter",Democrat,73,house,1887.0,Oliver,ipums,1.0,0.0,M
7149,"FREY, Oliver Walter",Democrat,74,house,1887.0,Oliver,ipums,1.0,0.0,M
7150,"FREY, Oliver Walter",Democrat,75,house,1887.0,Oliver,ipums,1.0,0.0,M
7151,"GILLETTE, Guy Mark",Democrat,73,house,1879.0,Guy,ipums,0.9947,0.0053,M
7152,"GILLETTE, Guy Mark",Democrat,74,house,1879.0,Guy,ipums,0.9947,0.0053,M
7153,"GILLETTE, Guy Mark",Democrat,74,senate,1879.0,Guy,ipums,0.9947,0.0053,M
7154,"HOWARD, Guy Victor",Republican,74,senate,1879.0,Guy,ipums,0.9947,0.0053,M
7155,"GILLETTE, Guy Mark",Democrat,75,senate,1879.0,Guy,ipums,0.9947,0.0053,M
7156,"GILLETTE, Guy Mark",Democrat,76,senate,1879.0,Guy,ipums,0.9947,0.0053,M
7157,"GILLETTE, Guy Mark",Democrat,77,senate,1879.0,Guy,ipums,0.9947,0.0053,M
7158,"GILLETTE, Guy Mark",Democrat,78,senate,1879.0,Guy,ipums,0.9947,0.0053,M
7159,"GOODWIN, Philip Arnold",Republican,73,house,1882.0,Philip,ipums,1.0,0.0,M
7160,"GOODWIN, Philip Arnold",Republican,74,house,1882.0,Philip,ipums,1.0,0.0,M
7161,"GOODWIN, Philip Arnold",Republican,75,house,1882.0,Philip,ipums,1.0,0.0,M
7162,"GRAY, Finly Hutchinson",Democrat,73,house,1863.0,Finly,ipums,,,
7163,"GRAY, Finly Hutchinson",Democrat,74,house,1863.0,Finly,ipums,,,
7164,"GRAY, Finly Hutchinson",Democrat,75,house,1863.0,Finly,ipums,,,
7165,"GREENWAY, Isabella Selmes",Democrat,73,house,1886.0,Isabella,ipums,0.0,1.0,F
7166,"GREENWAY, Isabella Selmes",Democrat,74,house,1886.0,Isabella,ipums,0.0,1.0,F
7167,"HAMILTON, Finley",Democrat,73,house,1886.0,Finley,ipums,1.0,0.0,M
7168,"HARTER, Dow Watters",Democrat,73,house,1885.0,Dow,ipums,1.0,0.0,M
7169,"HARTER, Dow Watters",Democrat,74,house,1885.0,Dow,ipums,1.0,0.0,M
7170,"HARTER, Dow Watters",Democrat,75,house,1885.0,Dow,ipums,1.0,0.0,M
7171,"HARTER, Dow Watters",Democrat,76,house,1885.0,Dow,ipums,1.0,0.0,M
7172,"HARTER, Dow Watters",Democrat,77,house,1885.0,Dow,ipums,1.0,0.0,M
7173,"HEALEY, Arthur Daniel",Democrat,73,house,1889.0,Arthur,ipums,0.9946,0.0054,M
7174,"HEALEY, Arthur Daniel",Democrat,74,house,1889.0,Arthur,ipums,0.9946,0.0054,M
7175,"HEALEY, Arthur Daniel",Democrat,75,house,1889.0,Arthur,ipums,0.9946,0.0054,M
7176,"HEALEY, Arthur Daniel",Democrat,76,house,1889.0,Arthur,ipums,0.9946,0.0054,M
7177,"HEALEY, Arthur Daniel",Democrat,77,house,1889.0,Arthur,ipums,0.9946,0.0054,M
7178,"HILDEBRANDT, Fred Herman",Democrat,73,house,1874.0,Fred,ipums,0.9994,0.0006,M
7179,"HILDEBRANDT, Fred Herman",Democrat,74,house,1874.0,Fred,ipums,0.9994,0.0006,M
7180,"HILDEBRANDT, Fred Herman",Democrat,75,house,1874.0,Fred,ipums,0.9994,0.0006,M
7181,"HILL, Knute",Democrat,73,house,1876.0,Knute,ipums,1.0,0.0,M
7182,"HILL, Knute",Democrat,74,house,1876.0,Knute,ipums,1.0,0.0,M
7183,"HILL, Knute",Democrat,75,house,1876.0,Knute,ipums,1.0,0.0,M
7184,"HILL, Knute",Democrat,76,house,1876.0,Knute,ipums,1.0,0.0,M
7185,"HILL, Knute",Democrat,77,house,1876.0,Knute,ipums,1.0,0.0,M
7186,"HOIDALE, Einar",Democrat,73,house,1870.0,Einar,ipums,,,
7187,"IMHOFF, Lawrence E.",Democrat,73,house,1895.0,Lawrence,ipums,0.9946,0.0054,M
7188,"IMHOFF, Lawrence E.",Democrat,74,house,1895.0,Lawrence,ipums,0.9946,0.0054,M
7189,"CONNERY, Lawrence Joseph",Democrat,75,house,1895.0,Lawrence,ipums,0.9946,0.0054,M
7190,"IMHOFF, Lawrence E.",Democrat,75,house,1895.0,Lawrence,ipums,0.9946,0.0054,M
7191,"CONNERY, Lawrence Joseph",Democrat,76,house,1895.0,Lawrence,ipums,0.9946,0.0054,M
7192,"CONNERY, Lawrence Joseph",Democrat,77,house,1895.0,Lawrence,ipums,0.9946,0.0054,M
7193,"IMHOFF, Lawrence E.",Democrat,77,house,1895.0,Lawrence,ipums,0.9946,0.0054,M
7194,"JENCKES, Virginia Ellis",Democrat,73,house,1877.0,Virginia,ipums,0.0066,0.9934,F
7195,"JENCKES, Virginia Ellis",Democrat,74,house,1877.0,Virginia,ipums,0.0066,0.9934,F
7196,"JENCKES, Virginia Ellis",Democrat,75,house,1877.0,Virginia,ipums,0.0066,0.9934,F
7197,"KENNEY, Edward Aloysius",Democrat,73,house,1884.0,Edward,ipums,0.9993,0.0007,M
7198,"KENNEY, Edward Aloysius",Democrat,74,house,1884.0,Edward,ipums,0.9993,0.0007,M
7199,"KENNEY, Edward Aloysius",Democrat,75,house,1884.0,Edward,ipums,0.9993,0.0007,M
7200,"KLOEB, Frank Le Blond",Democrat,73,house,1890.0,Frank,ipums,0.9983,0.0017,M
7201,"KLOEB, Frank Le Blond",Democrat,74,house,1890.0,Frank,ipums,0.9983,0.0017,M
7202,"KLOEB, Frank Le Blond",Democrat,75,house,1890.0,Frank,ipums,0.9983,0.0017,M
7203,"MATHEWS, Frank Asbury, Jr.",Republican,79,house,1890.0,Frank,ipums,0.9983,0.0017,M
7204,"MATHEWS, Frank Asbury, Jr.",Republican,80,house,1890.0,Frank,ipums,0.9983,0.0017,M
7205,"KOCIALKOWSKI, Leo Paul",Democrat,73,house,1882.0,Leo,ipums,0.9849,0.0151,M
7206,"KOCIALKOWSKI, Leo Paul",Democrat,74,house,1882.0,Leo,ipums,0.9849,0.0151,M
7207,"KOCIALKOWSKI, Leo Paul",Democrat,75,house,1882.0,Leo,ipums,0.9849,0.0151,M
7208,"KOCIALKOWSKI, Leo Paul",Democrat,76,house,1882.0,Leo,ipums,0.9849,0.0151,M
7209,"KOCIALKOWSKI, Leo Paul",Democrat,77,house,1882.0,Leo,ipums,0.9849,0.0151,M
7210,"KOPPLEMANN, Herman Paul",Democrat,73,house,1880.0,Herman,ipums,0.9974,0.0026,M
7211,"KOPPLEMANN, Herman Paul",Democrat,74,house,1880.0,Herman,ipums,0.9974,0.0026,M
7212,"KOPPLEMANN, Herman Paul",Democrat,75,house,1880.0,Herman,ipums,0.9974,0.0026,M
7213,"KOPPLEMANN, Herman Paul",Democrat,77,house,1880.0,Herman,ipums,0.9974,0.0026,M
7214,"KOPPLEMANN, Herman Paul",Democrat,79,house,1880.0,Herman,ipums,0.9974,0.0026,M
7215,"LANZETTA, James Joseph",Democrat,73,house,1894.0,James,ipums,0.9955,0.0045,M
7216,"PETERSON, James Hardin",Democrat,73,house,1894.0,James,ipums,0.9955,0.0045,M
7217,"RICHARDS, James Prioleau",Democrat,73,house,1894.0,James,ipums,0.9955,0.0045,M
7218,"PETERSON, James Hardin",Democrat,74,house,1894.0,James,ipums,0.9955,0.0045,M
7219,"RICHARDS, James Prioleau",Democrat,74,house,1894.0,James,ipums,0.9955,0.0045,M
7220,"LANZETTA, James Joseph",Democrat,75,house,1894.0,James,ipums,0.9955,0.0045,M
7221,"PETERSON, James Hardin",Democrat,75,house,1894.0,James,ipums,0.9955,0.0045,M
7222,"RICHARDS, James Prioleau",Democrat,75,house,1894.0,James,ipums,0.9955,0.0045,M
7223,"PETERSON, James Hardin",Democrat,76,house,1894.0,James,ipums,0.9955,0.0045,M
7224,"RICHARDS, James Prioleau",Democrat,76,house,1894.0,James,ipums,0.9955,0.0045,M
7225,"PETERSON, James Hardin",Democrat,77,house,1894.0,James,ipums,0.9955,0.0045,M
7226,"RICHARDS, James Prioleau",Democrat,77,house,1894.0,James,ipums,0.9955,0.0045,M
7227,"BEALL, James Glenn",Republican,78,house,1894.0,James,ipums,0.9955,0.0045,M
7228,"PETERSON, James Hardin",Democrat,78,house,1894.0,James,ipums,0.9955,0.0045,M
7229,"RICHARDS, James Prioleau",Democrat,78,house,1894.0,James,ipums,0.9955,0.0045,M
7230,"BEALL, James Glenn",Republican,79,house,1894.0,James,ipums,0.9955,0.0045,M
7231,"DOLLIVER, James Isaac",Republican,79,house,1894.0,James,ipums,0.9955,0.0045,M
7232,"PETERSON, James Hardin",Democrat,79,house,1894.0,James,ipums,0.9955,0.0045,M
7233,"RICHARDS, James Prioleau",Democrat,79,house,1894.0,James,ipums,0.9955,0.0045,M
7234,"TRIMBLE, James William",Democrat,79,house,1894.0,James,ipums,0.9955,0.0045,M
7235,"HUFFMAN, James Wylie",Democrat,79,senate,1894.0,James,ipums,0.9955,0.0045,M
7236,"BEALL, James Glenn",Republican,80,house,1894.0,James,ipums,0.9955,0.0045,M
7237,"DOLLIVER, James Isaac",Republican,80,house,1894.0,James,ipums,0.9955,0.0045,M
7238,"PETERSON, James Hardin",Democrat,80,house,1894.0,James,ipums,0.9955,0.0045,M
7239,"RICHARDS, James Prioleau",Democrat,80,house,1894.0,James,ipums,0.9955,0.0045,M
7240,"TRIMBLE, James William",Democrat,80,house,1894.0,James,ipums,0.9955,0.0045,M
7241,"BEALL, James Glenn",Republican,81,house,1894.0,James,ipums,0.9955,0.0045,M
7242,"BUCKLEY, James Vincent",Democrat,81,house,1894.0,James,ipums,0.9955,0.0045,M
7243,"DOLLIVER, James Isaac",Republican,81,house,1894.0,James,ipums,0.9955,0.0045,M
7244,"PETERSON, James Hardin",Democrat,81,house,1894.0,James,ipums,0.9955,0.0045,M
7245,"RICHARDS, James Prioleau",Democrat,81,house,1894.0,James,ipums,0.9955,0.0045,M
7246,"TRIMBLE, James William",Democrat,81,house,1894.0,James,ipums,0.9955,0.0045,M
7247,"BEALL, James Glenn",Republican,82,house,1894.0,James,ipums,0.9955,0.0045,M
7248,"DOLLIVER, James Isaac",Republican,82,house,1894.0,James,ipums,0.9955,0.0045,M
7249,"RICHARDS, James Prioleau",Democrat,82,house,1894.0,James,ipums,0.9955,0.0045,M
7250,"TRIMBLE, James William",Democrat,82,house,1894.0,James,ipums,0.9955,0.0045,M
7251,"DOLLIVER, James Isaac",Republican,83,house,1894.0,James,ipums,0.9955,0.0045,M
7252,"RICHARDS, James Prioleau",Democrat,83,house,1894.0,James,ipums,0.9955,0.0045,M
7253,"TRIMBLE, James William",Democrat,83,house,1894.0,James,ipums,0.9955,0.0045,M
7254,"DOLLIVER, James Isaac",Republican,84,house,1894.0,James,ipums,0.9955,0.0045,M
7255,"RICHARDS, James Prioleau",Democrat,84,house,1894.0,James,ipums,0.9955,0.0045,M
7256,"TRIMBLE, James William",Democrat,84,house,1894.0,James,ipums,0.9955,0.0045,M
7257,"TRIMBLE, James William",Democrat,85,house,1894.0,James,ipums,0.9955,0.0045,M
7258,"TRIMBLE, James William",Democrat,86,house,1894.0,James,ipums,0.9955,0.0045,M
7259,"TRIMBLE, James William",Democrat,87,house,1894.0,James,ipums,0.9955,0.0045,M
7260,"TRIMBLE, James William",Democrat,88,house,1894.0,James,ipums,0.9955,0.0045,M
7261,"TRIMBLE, James William",Democrat,89,house,1894.0,James,ipums,0.9955,0.0045,M
7262,"LEE, Frank Hood",Democrat,73,house,1873.0,Frank,ipums,0.9981,0.0019,M
7263,"LEWIS, Lawrence",Democrat,73,house,1879.0,Lawrence,ipums,0.98,0.02,M
7264,"LEWIS, Lawrence",Democrat,74,house,1879.0,Lawrence,ipums,0.98,0.02,M
7265,"LEWIS, Lawrence",Democrat,75,house,1879.0,Lawrence,ipums,0.98,0.02,M
7266,"LEWIS, Lawrence",Democrat,76,house,1879.0,Lawrence,ipums,0.98,0.02,M
7267,"LEWIS, Lawrence",Democrat,77,house,1879.0,Lawrence,ipums,0.98,0.02,M
7268,"LEWIS, Lawrence",Democrat,78,house,1879.0,Lawrence,ipums,0.98,0.02,M
7269,"MALONEY, Francis Thomas",Democrat,73,house,1894.0,Francis,ipums,0.4412,0.5588,M
7270,"WALTER, Francis Eugene",Democrat,73,house,1894.0,Francis,ipums,0.4412,0.5588,M
7271,"WALTER, Francis Eugene",Democrat,74,house,1894.0,Francis,ipums,0.4412,0.5588,M
7272,"MALONEY, Francis Thomas",Democrat,74,senate,1894.0,Francis,ipums,0.4412,0.5588,M
7273,"WALTER, Francis Eugene",Democrat,75,house,1894.0,Francis,ipums,0.4412,0.5588,M
7274,"MALONEY, Francis Thomas",Democrat,75,senate,1894.0,Francis,ipums,0.4412,0.5588,M
7275,"WALTER, Francis Eugene",Democrat,76,house,1894.0,Francis,ipums,0.4412,0.5588,M
7276,"MALONEY, Francis Thomas",Democrat,76,senate,1894.0,Francis,ipums,0.4412,0.5588,M
7277,"WALTER, Francis Eugene",Democrat,77,house,1894.0,Francis,ipums,0.4412,0.5588,M
7278,"MALONEY, Francis Thomas",Democrat,77,senate,1894.0,Francis,ipums,0.4412,0.5588,M
7279,"WALTER, Francis Eugene",Democrat,78,house,1894.0,Francis,ipums,0.4412,0.5588,M
7280,"MALONEY, Francis Thomas",Democrat,78,senate,1894.0,Francis,ipums,0.4412,0.5588,M
7281,"WALTER, Francis Eugene",Democrat,79,house,1894.0,Francis,ipums,0.4412,0.5588,M
7282,"MALONEY, Francis Thomas",Democrat,79,senate,1894.0,Francis,ipums,0.4412,0.5588,M
7283,"WALTER, Francis Eugene",Democrat,80,house,1894.0,Francis,ipums,0.4412,0.5588,M
7284,"WALTER, Francis Eugene",Democrat,81,house,1894.0,Francis,ipums,0.4412,0.5588,M
7285,"WALTER, Francis Eugene",Democrat,82,house,1894.0,Francis,ipums,0.4412,0.5588,M
7286,"WALTER, Francis Eugene",Democrat,83,house,1894.0,Francis,ipums,0.4412,0.5588,M
7287,"WALTER, Francis Eugene",Democrat,84,house,1894.0,Francis,ipums,0.4412,0.5588,M
7288,"WALTER, Francis Eugene",Democrat,85,house,1894.0,Francis,ipums,0.4412,0.5588,M
7289,"WALTER, Francis Eugene",Democrat,86,house,1894.0,Francis,ipums,0.4412,0.5588,M
7290,"WALTER, Francis Eugene",Democrat,87,house,1894.0,Francis,ipums,0.4412,0.5588,M
7291,"WALTER, Francis Eugene",Democrat,88,house,1894.0,Francis,ipums,0.4412,0.5588,M
7292,"MARLAND, Ernest Whitworth",Democrat,73,house,1874.0,Ernest,ipums,0.9991,0.0009,M
7293,"CLUETT, Ernest Harold",Republican,75,house,1874.0,Ernest,ipums,0.9991,0.0009,M
7294,"CLUETT, Ernest Harold",Republican,76,house,1874.0,Ernest,ipums,0.9991,0.0009,M
7295,"CLUETT, Ernest Harold",Republican,77,house,1874.0,Ernest,ipums,0.9991,0.0009,M
7296,"MARSHALL, Leroy Tate",Republican,73,house,1883.0,Leroy,ipums,1.0,0.0,M
7297,"MARSHALL, Leroy Tate",Republican,74,house,1883.0,Leroy,ipums,1.0,0.0,M
7298,"McLEAN, Donald Holman",Republican,73,house,1884.0,Donald,ipums,1.0,0.0,M
7299,"McLEAN, Donald Holman",Republican,74,house,1884.0,Donald,ipums,1.0,0.0,M
7300,"McLEAN, Donald Holman",Republican,75,house,1884.0,Donald,ipums,1.0,0.0,M
7301,"McLEAN, Donald Holman",Republican,76,house,1884.0,Donald,ipums,1.0,0.0,M
7302,"McLEAN, Donald Holman",Republican,77,house,1884.0,Donald,ipums,1.0,0.0,M
7303,"McLEAN, Donald Holman",Republican,78,house,1884.0,Donald,ipums,1.0,0.0,M
7304,"MONAGHAN, Joseph Patrick",Democrat,73,house,1906.0,Joseph,ipums,0.9952,0.0048,M
7305,"MONAGHAN, Joseph Patrick",Democrat,74,house,1906.0,Joseph,ipums,0.9952,0.0048,M
7306,"MORAN, Edward Carleton, Jr.",Democrat,73,house,1894.0,Edward,ipums,0.9993,0.0007,M
7307,"MORAN, Edward Carleton, Jr.",Democrat,74,house,1894.0,Edward,ipums,0.9993,0.0007,M
7308,"MOYNIHAN, Patrick Henry",Republican,73,house,1869.0,Patrick,ipums,1.0,0.0,M
