,full_name,party,congress_number,chamber,DOB,first_name,method,proportion_male,proportion_female,final_gender,gender,year
16540,"McCAIN, John Sidney, III",R,99,house,1936.0,John,ssa,0.9958,0.0042,M,,1985
16541,"KASTEN, Robert Walter, Jr.",R,94,house,1942.0,Robert,ssa,0.997,0.003,M,,1975
16542,"KASTEN, Robert Walter, Jr.",R,95,house,1942.0,Robert,ssa,0.997,0.003,M,,1977
16543,"WALKER, Robert Smith",R,95,house,1942.0,Robert,ssa,0.997,0.003,M,,1977
16544,"WALKER, Robert Smith",R,96,house,1942.0,Robert,ssa,0.997,0.003,M,,1979
16545,"WALKER, Robert Smith",R,97,house,1942.0,Robert,ssa,0.997,0.003,M,,1981
16546,"WALKER, Robert Smith",R,98,house,1942.0,Robert,ssa,0.997,0.003,M,,1983
16547,"WALKER, Robert Smith",R,99,house,1942.0,Robert,ssa,0.997,0.003,M,,1985
16548,"WALKER, Robert Smith",R,100,house,1942.0,Robert,ssa,0.997,0.003,M,,1987
16549,"WALKER, Robert Smith",R,101,house,1942.0,Robert,ssa,0.997,0.003,M,,1989
16550,"KELLY, Richard",R,94,house,1924.0,Richard,ipums,0.9961,0.0039,M,,1975
16551,"KELLY, Richard",R,95,house,1924.0,Richard,ipums,0.9961,0.0039,M,,1977
16552,"KELLY, Richard",R,96,house,1924.0,Richard,ipums,0.9961,0.0039,M,,1979
16553,"KEYS, Martha Elizabeth",D,94,house,1930.0,Martha,ssa,0.0046,0.9954,F,,1975
16554,"KEYS, Martha Elizabeth",D,95,house,1930.0,Martha,ssa,0.0046,0.9954,F,,1977
16555,"KRUEGER, Robert Charles",D,94,house,1935.0,Robert,ssa,0.996,0.004,M,,1975
16556,"KRUEGER, Robert Charles",D,95,house,1935.0,Robert,ssa,0.996,0.004,M,,1977
16557,"LaFALCE, John Joseph",D,94,house,1939.0,John,ssa,0.9955,0.0045,M,,1975
16558,"LaFALCE, John Joseph",D,95,house,1939.0,John,ssa,0.9955,0.0045,M,,1977
16559,"LaFALCE, John Joseph",D,96,house,1939.0,John,ssa,0.9955,0.0045,M,,1979
16560,"LaFALCE, John Joseph",D,97,house,1939.0,John,ssa,0.9955,0.0045,M,,1981
16561,"LaFALCE, John Joseph",D,98,house,1939.0,John,ssa,0.9955,0.0045,M,,1983
16562,"LaFALCE, John Joseph",D,99,house,1939.0,John,ssa,0.9955,0.0045,M,,1985
16563,"LaFALCE, John Joseph",D,100,house,1939.0,John,ssa,0.9955,0.0045,M,,1987
16564,"LaFALCE, John Joseph",D,101,house,1939.0,John,ssa,0.9955,0.0045,M,,1989
16565,"LEVITAS, Elliott Harris",D,94,house,1930.0,Elliott,ssa,1.0,0.0,M,,1975
16566,"LEVITAS, Elliott Harris",D,95,house,1930.0,Elliott,ssa,1.0,0.0,M,,1977
16567,"LEVITAS, Elliott Harris",D,96,house,1930.0,Elliott,ssa,1.0,0.0,M,,1979
16568,"LEVITAS, Elliott Harris",D,97,house,1930.0,Elliott,ssa,1.0,0.0,M,,1981
16569,"LEVITAS, Elliott Harris",D,98,house,1930.0,Elliott,ssa,1.0,0.0,M,,1983
16570,"LLOYD, Marilyn Laird",D,94,house,1929.0,Marilyn,ipums,0.0056,0.9944,F,,1975
16571,"LLOYD, Marilyn Laird",D,95,house,1929.0,Marilyn,ipums,0.0056,0.9944,F,,1977
16572,"LLOYD, Marilyn Laird",D,96,house,1929.0,Marilyn,ipums,0.0056,0.9944,F,,1979
16573,"LLOYD, Marilyn Laird",D,97,house,1929.0,Marilyn,ipums,0.0056,0.9944,F,,1981
16574,"LLOYD, Marilyn Laird",D,98,house,1929.0,Marilyn,ipums,0.0056,0.9944,F,,1983
16575,"LLOYD, Marilyn Laird",D,99,house,1929.0,Marilyn,ipums,0.0056,0.9944,F,,1985
16576,"LLOYD, Marilyn Laird",D,100,house,1929.0,Marilyn,ipums,0.0056,0.9944,F,,1987
16577,"LLOYD, Marilyn Laird",D,101,house,1929.0,Marilyn,ipums,0.0056,0.9944,F,,1989
16578,"LUNDINE, Stanley Nelson",D,94,house,1939.0,Stanley,ssa,0.9969,0.0031,M,,1975
16579,"LUNDINE, Stanley Nelson",D,95,house,1939.0,Stanley,ssa,0.9969,0.0031,M,,1977
16580,"LUNDINE, Stanley Nelson",D,96,house,1939.0,Stanley,ssa,0.9969,0.0031,M,,1979
16581,"LUNDINE, Stanley Nelson",D,97,house,1939.0,Stanley,ssa,0.9969,0.0031,M,,1981
16582,"LUNDINE, Stanley Nelson",D,98,house,1939.0,Stanley,ssa,0.9969,0.0031,M,,1983
16583,"LUNDINE, Stanley Nelson",D,99,house,1939.0,Stanley,ssa,0.9969,0.0031,M,,1985
16584,"MAGUIRE, Gene Andrew",D,94,house,1939.0,Gene,ssa,0.9768,0.0232,M,,1975
16585,"MAGUIRE, Gene Andrew",D,95,house,1939.0,Gene,ssa,0.9768,0.0232,M,,1977
16586,"MAGUIRE, Gene Andrew",D,96,house,1939.0,Gene,ssa,0.9768,0.0232,M,,1979
16587,"MARKEY, Edward John",D,94,house,1946.0,Edward,ssa,0.9971,0.0029,M,,1975
16588,"MARKEY, Edward John",D,95,house,1946.0,Edward,ssa,0.9971,0.0029,M,,1977
16589,"MARKEY, Edward John",D,96,house,1946.0,Edward,ssa,0.9971,0.0029,M,,1979
16590,"MARKEY, Edward John",D,97,house,1946.0,Edward,ssa,0.9971,0.0029,M,,1981
16591,"MARKEY, Edward John",D,98,house,1946.0,Edward,ssa,0.9971,0.0029,M,,1983
16592,"MARKEY, Edward John",D,99,house,1946.0,Edward,ssa,0.9971,0.0029,M,,1985
16593,"MARKEY, Edward John",D,100,house,1946.0,Edward,ssa,0.9971,0.0029,M,,1987
16594,"MARKEY, Edward John",D,101,house,1946.0,Edward,ssa,0.9971,0.0029,M,,1989
16595,"McDONALD, Lawrence Patton",D,94,house,1935.0,Lawrence,ssa,0.9948,0.0052,M,,1975
16596,"McDONALD, Lawrence Patton",D,95,house,1935.0,Lawrence,ssa,0.9948,0.0052,M,,1977
16597,"McDONALD, Lawrence Patton",D,96,house,1935.0,Lawrence,ssa,0.9948,0.0052,M,,1979
16598,"McDONALD, Lawrence Patton",D,97,house,1935.0,Lawrence,ssa,0.9948,0.0052,M,,1981
16599,"McDONALD, Lawrence Patton",D,98,house,1935.0,Lawrence,ssa,0.9948,0.0052,M,,1983
16600,"McHUGH, Matthew Francis",D,94,house,1938.0,Matthew,ssa,1.0,0.0,M,,1975
16601,"McHUGH, Matthew Francis",D,95,house,1938.0,Matthew,ssa,1.0,0.0,M,,1977
16602,"McHUGH, Matthew Francis",D,96,house,1938.0,Matthew,ssa,1.0,0.0,M,,1979
16603,"McHUGH, Matthew Francis",D,97,house,1938.0,Matthew,ssa,1.0,0.0,M,,1981
16604,"McHUGH, Matthew Francis",D,98,house,1938.0,Matthew,ssa,1.0,0.0,M,,1983
16605,"McHUGH, Matthew Francis",D,99,house,1938.0,Matthew,ssa,1.0,0.0,M,,1985
16606,"McHUGH, Matthew Francis",D,100,house,1938.0,Matthew,ssa,1.0,0.0,M,,1987
16607,"McHUGH, Matthew Francis",D,101,house,1938.0,Matthew,ssa,1.0,0.0,M,,1989
16608,"MEYNER, Helen Stevenson",D,94,house,1929.0,Helen,ipums,0.0011,0.9989,F,,1975
16609,"MEYNER, Helen Stevenson",D,95,house,1929.0,Helen,ipums,0.0011,0.9989,F,,1977
16610,"MILLER, George",D,94,house,1945.0,George,ssa,0.9932,0.0068,M,,1975
16611,"MILLER, George",D,95,house,1945.0,George,ssa,0.9932,0.0068,M,,1977
16612,"MILLER, George",D,96,house,1945.0,George,ssa,0.9932,0.0068,M,,1979
16613,"MILLER, George",D,97,house,1945.0,George,ssa,0.9932,0.0068,M,,1981
16614,"MILLER, George",D,98,house,1945.0,George,ssa,0.9932,0.0068,M,,1983
16615,"MILLER, George",D,99,house,1945.0,George,ssa,0.9932,0.0068,M,,1985
16616,"MILLER, George",D,100,house,1945.0,George,ssa,0.9932,0.0068,M,,1987
16617,"MILLER, George",D,101,house,1945.0,George,ssa,0.9932,0.0068,M,,1989
16618,"MOFFETT, Anthony John, Jr. (Toby)",D,94,house,1944.0,Anthony,ssa,0.9974,0.0026,M,,1975
16619,"MOFFETT, Anthony John, Jr. (Toby)",D,95,house,1944.0,Anthony,ssa,0.9974,0.0026,M,,1977
16620,"MOFFETT, Anthony John, Jr. (Toby)",D,96,house,1944.0,Anthony,ssa,0.9974,0.0026,M,,1979
16621,"MOFFETT, Anthony John, Jr. (Toby)",D,97,house,1944.0,Anthony,ssa,0.9974,0.0026,M,,1981
16622,"MOORE, William Henson, III",R,94,house,1939.0,William,ssa,0.9963,0.0037,M,,1975
16623,"MOORE, William Henson, III",R,95,house,1939.0,William,ssa,0.9963,0.0037,M,,1977
16624,"MOORE, William Henson, III",R,96,house,1939.0,William,ssa,0.9963,0.0037,M,,1979
16625,"MOORE, William Henson, III",R,97,house,1939.0,William,ssa,0.9963,0.0037,M,,1981
16626,"MOORE, William Henson, III",R,98,house,1939.0,William,ssa,0.9963,0.0037,M,,1983
16627,"COBEY, William Wilfred, Jr.",R,99,house,1939.0,William,ssa,0.9963,0.0037,M,,1985
16628,"MOORE, William Henson, III",R,99,house,1939.0,William,ssa,0.9963,0.0037,M,,1985
16629,"MYERS, Gary Arthur",R,94,house,1937.0,Gary,ssa,0.9944,0.0056,M,,1975
16630,"MYERS, Gary Arthur",R,95,house,1937.0,Gary,ssa,0.9944,0.0056,M,,1977
16631,"MYERS, Michael Joseph (Ozzie)",D,94,house,1943.0,Michael,ssa,0.9923,0.0077,M,,1975
16632,"MYERS, Michael Joseph (Ozzie)",D,95,house,1943.0,Michael,ssa,0.9923,0.0077,M,,1977
16633,"BARNES, Michael Darr",D,96,house,1943.0,Michael,ssa,0.9923,0.0077,M,,1979
16634,"MYERS, Michael Joseph (Ozzie)",D,96,house,1943.0,Michael,ssa,0.9923,0.0077,M,,1979
16635,"BARNES, Michael Darr",D,97,house,1943.0,Michael,ssa,0.9923,0.0077,M,,1981
16636,"BARNES, Michael Darr",D,98,house,1943.0,Michael,ssa,0.9923,0.0077,M,,1983
16637,"BARNES, Michael Darr",D,99,house,1943.0,Michael,ssa,0.9923,0.0077,M,,1985
16638,"NEAL, Stephen Lybrook",D,94,house,1934.0,Stephen,ssa,1.0,0.0,M,,1975
16639,"NEAL, Stephen Lybrook",D,95,house,1934.0,Stephen,ssa,1.0,0.0,M,,1977
16640,"NEAL, Stephen Lybrook",D,96,house,1934.0,Stephen,ssa,1.0,0.0,M,,1979
16641,"NEAL, Stephen Lybrook",D,97,house,1934.0,Stephen,ssa,1.0,0.0,M,,1981
16642,"NEAL, Stephen Lybrook",D,98,house,1934.0,Stephen,ssa,1.0,0.0,M,,1983
16643,"NEAL, Stephen Lybrook",D,99,house,1934.0,Stephen,ssa,1.0,0.0,M,,1985
16644,"NEAL, Stephen Lybrook",D,100,house,1934.0,Stephen,ssa,1.0,0.0,M,,1987
16645,"NEAL, Stephen Lybrook",D,101,house,1934.0,Stephen,ssa,1.0,0.0,M,,1989
16646,"NOLAN, Richard Michael",D,94,house,1943.0,Richard,ssa,0.9974,0.0026,M,,1975
16647,"NOLAN, Richard Michael",D,95,house,1943.0,Richard,ssa,0.9974,0.0026,M,,1977
16648,"NOLAN, Richard Michael",D,96,house,1943.0,Richard,ssa,0.9974,0.0026,M,,1979
16649,"NOWAK, Henry James",D,94,house,1935.0,Henry,ssa,0.9911,0.0089,M,,1975
16650,"NOWAK, Henry James",D,95,house,1935.0,Henry,ssa,0.9911,0.0089,M,,1977
16651,"NOWAK, Henry James",D,96,house,1935.0,Henry,ssa,0.9911,0.0089,M,,1979
16652,"NOWAK, Henry James",D,97,house,1935.0,Henry,ssa,0.9911,0.0089,M,,1981
16653,"NOWAK, Henry James",D,98,house,1935.0,Henry,ssa,0.9911,0.0089,M,,1983
16654,"NOWAK, Henry James",D,99,house,1935.0,Henry,ssa,0.9911,0.0089,M,,1985
16655,"NOWAK, Henry James",D,100,house,1935.0,Henry,ssa,0.9911,0.0089,M,,1987
16656,"NOWAK, Henry James",D,101,house,1935.0,Henry,ssa,0.9911,0.0089,M,,1989
16657,"PATTERSON, Jerry Mumford",D,94,house,1934.0,Jerry,ssa,0.9498,0.0502,M,,1975
16658,"PATTERSON, Jerry Mumford",D,95,house,1934.0,Jerry,ssa,0.9498,0.0502,M,,1977
16659,"PATTERSON, Jerry Mumford",D,96,house,1934.0,Jerry,ssa,0.9498,0.0502,M,,1979
16660,"PATTERSON, Jerry Mumford",D,97,house,1934.0,Jerry,ssa,0.9498,0.0502,M,,1981
16661,"PATTERSON, Jerry Mumford",D,98,house,1934.0,Jerry,ssa,0.9498,0.0502,M,,1983
16662,"PATTISON, Edward Worthington",D,94,house,1932.0,Edward,ssa,0.9945,0.0055,M,,1975
16663,"PATTISON, Edward Worthington",D,95,house,1932.0,Edward,ssa,0.9945,0.0055,M,,1977
16664,"PRESSLER, Larry Lee",R,94,house,1942.0,Larry,ssa,0.997,0.003,M,,1975
16665,"PRESSLER, Larry Lee",R,95,house,1942.0,Larry,ssa,0.997,0.003,M,,1977
16666,"RICHMOND, Frederick William",D,94,house,1923.0,Frederick,ipums,1.0,0.0,M,,1975
16667,"RICHMOND, Frederick William",D,95,house,1923.0,Frederick,ipums,1.0,0.0,M,,1977
16668,"RICHMOND, Frederick William",D,96,house,1923.0,Frederick,ipums,1.0,0.0,M,,1979
16669,"RICHMOND, Frederick William",D,97,house,1923.0,Frederick,ipums,1.0,0.0,M,,1981
16670,"RISENHOOVER, Theodore Marshall",D,94,house,1934.0,Theodore,ssa,0.993,0.006999999999999999,M,,1975
16671,"RISENHOOVER, Theodore Marshall",D,95,house,1934.0,Theodore,ssa,0.993,0.006999999999999999,M,,1977
16672,"RUSSO, Martin Anthony",D,94,house,1944.0,Martin,ssa,0.9963,0.0037,M,,1975
16673,"RUSSO, Martin Anthony",D,95,house,1944.0,Martin,ssa,0.9963,0.0037,M,,1977
16674,"RUSSO, Martin Anthony",D,96,house,1944.0,Martin,ssa,0.9963,0.0037,M,,1979
16675,"RUSSO, Martin Anthony",D,97,house,1944.0,Martin,ssa,0.9963,0.0037,M,,1981
16676,"RUSSO, Martin Anthony",D,98,house,1944.0,Martin,ssa,0.9963,0.0037,M,,1983
16677,"RUSSO, Martin Anthony",D,99,house,1944.0,Martin,ssa,0.9963,0.0037,M,,1985
16678,"RUSSO, Martin Anthony",D,100,house,1944.0,Martin,ssa,0.9963,0.0037,M,,1987
16679,"RUSSO, Martin Anthony",D,101,house,1944.0,Martin,ssa,0.9963,0.0037,M,,1989
16680,"SHARP, Philip Riley",D,94,house,1942.0,Philip,ssa,0.9973,0.0027,M,,1975
16681,"SHARP, Philip Riley",D,95,house,1942.0,Philip,ssa,0.9973,0.0027,M,,1977
16682,"SHARP, Philip Riley",D,96,house,1942.0,Philip,ssa,0.9973,0.0027,M,,1979
16683,"SHARP, Philip Riley",D,97,house,1942.0,Philip,ssa,0.9973,0.0027,M,,1981
16684,"SHARP, Philip Riley",D,98,house,1942.0,Philip,ssa,0.9973,0.0027,M,,1983
16685,"SHARP, Philip Riley",D,99,house,1942.0,Philip,ssa,0.9973,0.0027,M,,1985
16686,"SHARP, Philip Riley",D,100,house,1942.0,Philip,ssa,0.9973,0.0027,M,,1987
16687,"SHARP, Philip Riley",D,101,house,1942.0,Philip,ssa,0.9973,0.0027,M,,1989
16688,"SIMON, Paul Martin",D,94,house,1928.0,Paul,ipums,0.9906,0.0094,M,,1975
16689,"SIMON, Paul Martin",D,95,house,1928.0,Paul,ipums,0.9906,0.0094,M,,1977
16690,"SIMON, Paul Martin",D,96,house,1928.0,Paul,ipums,0.9906,0.0094,M,,1979
16691,"SIMON, Paul Martin",D,97,house,1928.0,Paul,ipums,0.9906,0.0094,M,,1981
16692,"SIMON, Paul Martin",D,98,house,1928.0,Paul,ipums,0.9906,0.0094,M,,1983
16693,"SMITH, Virginia Dodd",R,94,house,1911.0,Virginia,ipums,0.0062,0.9938,F,,1975
16694,"SMITH, Virginia Dodd",R,95,house,1911.0,Virginia,ipums,0.0062,0.9938,F,,1977
16695,"SMITH, Virginia Dodd",R,96,house,1911.0,Virginia,ipums,0.0062,0.9938,F,,1979
16696,"SMITH, Virginia Dodd",R,97,house,1911.0,Virginia,ipums,0.0062,0.9938,F,,1981
16697,"SMITH, Virginia Dodd",R,98,house,1911.0,Virginia,ipums,0.0062,0.9938,F,,1983
16698,"SMITH, Virginia Dodd",R,99,house,1911.0,Virginia,ipums,0.0062,0.9938,F,,1985
16699,"SMITH, Virginia Dodd",R,100,house,1911.0,Virginia,ipums,0.0062,0.9938,F,,1987
16700,"SMITH, Virginia Dodd",R,101,house,1911.0,Virginia,ipums,0.0062,0.9938,F,,1989
16701,"SOLARZ, Stephen Joshua",D,94,house,1940.0,Stephen,ssa,0.997,0.003,M,,1975
16702,"SOLARZ, Stephen Joshua",D,95,house,1940.0,Stephen,ssa,0.997,0.003,M,,1977
16703,"SOLARZ, Stephen Joshua",D,96,house,1940.0,Stephen,ssa,0.997,0.003,M,,1979
16704,"SOLARZ, Stephen Joshua",D,97,house,1940.0,Stephen,ssa,0.997,0.003,M,,1981
16705,"SOLARZ, Stephen Joshua",D,98,house,1940.0,Stephen,ssa,0.997,0.003,M,,1983
16706,"SOLARZ, Stephen Joshua",D,99,house,1940.0,Stephen,ssa,0.997,0.003,M,,1985
16707,"SOLARZ, Stephen Joshua",D,100,house,1940.0,Stephen,ssa,0.997,0.003,M,,1987
16708,"SOLARZ, Stephen Joshua",D,101,house,1940.0,Stephen,ssa,0.997,0.003,M,,1989
16709,"SPELLMAN, Gladys Noon",D,94,house,1918.0,Gladys,ipums,0.0016,0.9984,F,,1975
16710,"SPELLMAN, Gladys Noon",D,95,house,1918.0,Gladys,ipums,0.0016,0.9984,F,,1977
16711,"SPELLMAN, Gladys Noon",D,96,house,1918.0,Gladys,ipums,0.0016,0.9984,F,,1979
16712,"TSONGAS, Paul Efthemios",D,94,house,1941.0,Paul,ssa,0.9959,0.0041,M,,1975
16713,"TSONGAS, Paul Efthemios",D,95,house,1941.0,Paul,ssa,0.9959,0.0041,M,,1977
16714,"WAXMAN, Henry Arnold",D,94,house,1939.0,Henry,ssa,0.9927,0.0073,M,,1975
16715,"WAXMAN, Henry Arnold",D,95,house,1939.0,Henry,ssa,0.9927,0.0073,M,,1977
16716,"WAXMAN, Henry Arnold",D,96,house,1939.0,Henry,ssa,0.9927,0.0073,M,,1979
16717,"WAXMAN, Henry Arnold",D,97,house,1939.0,Henry,ssa,0.9927,0.0073,M,,1981
16718,"WAXMAN, Henry Arnold",D,98,house,1939.0,Henry,ssa,0.9927,0.0073,M,,1983
16719,"WAXMAN, Henry Arnold",D,99,house,1939.0,Henry,ssa,0.9927,0.0073,M,,1985
16720,"WAXMAN, Henry Arnold",D,100,house,1939.0,Henry,ssa,0.9927,0.0073,M,,1987
16721,"WAXMAN, Henry Arnold",D,101,house,1939.0,Henry,ssa,0.9927,0.0073,M,,1989
16722,"WIRTH, Timothy E.",D,94,house,1939.0,Timothy,ssa,0.9925,0.0075,M,,1975
16723,"WIRTH, Timothy E.",D,95,house,1939.0,Timothy,ssa,0.9925,0.0075,M,,1977
16724,"WIRTH, Timothy E.",D,96,house,1939.0,Timothy,ssa,0.9925,0.0075,M,,1979
16725,"WIRTH, Timothy E.",D,97,house,1939.0,Timothy,ssa,0.9925,0.0075,M,,1981
16726,"WIRTH, Timothy E.",D,98,house,1939.0,Timothy,ssa,0.9925,0.0075,M,,1983
16727,"WIRTH, Timothy E.",D,99,house,1939.0,Timothy,ssa,0.9925,0.0075,M,,1985
16728,"ZEFERETTI, Leo C.",D,94,house,1927.0,Leo,ipums,0.9741,0.0259,M,,1975
16729,"ZEFERETTI, Leo C.",D,95,house,1927.0,Leo,ipums,0.9741,0.0259,M,,1977
16730,"ZEFERETTI, Leo C.",D,96,house,1927.0,Leo,ipums,0.9741,0.0259,M,,1979
16731,"ZEFERETTI, Leo C.",D,97,house,1927.0,Leo,ipums,0.9741,0.0259,M,,1981
16732,"APPLEGATE, Douglas Earl",D,95,house,1928.0,Douglas,ipums,0.9894,0.0106,M,,1977
16733,"APPLEGATE, Douglas Earl",D,96,house,1928.0,Douglas,ipums,0.9894,0.0106,M,,1979
16734,"APPLEGATE, Douglas Earl",D,97,house,1928.0,Douglas,ipums,0.9894,0.0106,M,,1981
16735,"APPLEGATE, Douglas Earl",D,98,house,1928.0,Douglas,ipums,0.9894,0.0106,M,,1983
16736,"APPLEGATE, Douglas Earl",D,99,house,1928.0,Douglas,ipums,0.9894,0.0106,M,,1985
16737,"APPLEGATE, Douglas Earl",D,100,house,1928.0,Douglas,ipums,0.9894,0.0106,M,,1987
16738,"APPLEGATE, Douglas Earl",D,101,house,1928.0,Douglas,ipums,0.9894,0.0106,M,,1989
16739,"BARNARD, Druie Douglas, Jr.",D,95,house,1922.0,Druie,ipums,,,,,1977
16740,"BARNARD, Druie Douglas, Jr.",D,96,house,1922.0,Druie,ipums,,,,,1979
16741,"BARNARD, Druie Douglas, Jr.",D,97,house,1922.0,Druie,ipums,,,,,1981
16742,"BARNARD, Druie Douglas, Jr.",D,98,house,1922.0,Druie,ipums,,,,,1983
16743,"BARNARD, Druie Douglas, Jr.",D,99,house,1922.0,Druie,ipums,,,,,1985
16744,"BARNARD, Druie Douglas, Jr.",D,100,house,1922.0,Druie,ipums,,,,,1987
16745,"BARNARD, Druie Douglas, Jr.",D,101,house,1922.0,Druie,ipums,,,,,1989
16746,"BEILENSON, Anthony Charles",D,95,house,1932.0,Anthony,ssa,0.9922,0.0078,M,,1977
16747,"BEILENSON, Anthony Charles",D,96,house,1932.0,Anthony,ssa,0.9922,0.0078,M,,1979
16748,"BEILENSON, Anthony Charles",D,97,house,1932.0,Anthony,ssa,0.9922,0.0078,M,,1981
16749,"BEILENSON, Anthony Charles",D,98,house,1932.0,Anthony,ssa,0.9922,0.0078,M,,1983
16750,"BEILENSON, Anthony Charles",D,99,house,1932.0,Anthony,ssa,0.9922,0.0078,M,,1985
16751,"BEILENSON, Anthony Charles",D,100,house,1932.0,Anthony,ssa,0.9922,0.0078,M,,1987
16752,"BEILENSON, Anthony Charles",D,101,house,1932.0,Anthony,ssa,0.9922,0.0078,M,,1989
16753,"BENJAMIN, Adam, Jr.",D,95,house,1935.0,Adam,ssa,1.0,0.0,M,,1977
16754,"BENJAMIN, Adam, Jr.",D,96,house,1935.0,Adam,ssa,1.0,0.0,M,,1979
16755,"BENJAMIN, Adam, Jr.",D,97,house,1935.0,Adam,ssa,1.0,0.0,M,,1981
16756,"BONIOR, David Edward",D,95,house,1945.0,David,ssa,0.9976,0.0024,M,,1977
16757,"CORNWELL, David Lance",D,95,house,1945.0,David,ssa,0.9976,0.0024,M,,1977
16758,"BONIOR, David Edward",D,96,house,1945.0,David,ssa,0.9976,0.0024,M,,1979
16759,"BONIOR, David Edward",D,97,house,1945.0,David,ssa,0.9976,0.0024,M,,1981
16760,"BONIOR, David Edward",D,98,house,1945.0,David,ssa,0.9976,0.0024,M,,1983
16761,"BONIOR, David Edward",D,99,house,1945.0,David,ssa,0.9976,0.0024,M,,1985
16762,"MONSON, David Smith",R,99,house,1945.0,David,ssa,0.9976,0.0024,M,,1985
16763,"BONIOR, David Edward",D,100,house,1945.0,David,ssa,0.9976,0.0024,M,,1987
16764,"BONIOR, David Edward",D,101,house,1945.0,David,ssa,0.9976,0.0024,M,,1989
16765,"CAPUTO, Bruce Faulkner",R,95,house,1943.0,Bruce,ssa,0.9962,0.0038,M,,1977
16766,"CAVANAUGH, John Joseph",D,95,house,1945.0,John,ssa,0.9969,0.0031,M,,1977
16767,"CAVANAUGH, John Joseph",D,96,house,1945.0,John,ssa,0.9969,0.0031,M,,1979
16768,"CUNNINGHAM, John Edward, III",R,95,house,1931.0,John,ssa,0.9935,0.0065,M,,1977
16769,"DICKS, Norman DeValois",D,95,house,1940.0,Norman,ssa,0.9945,0.0055,M,,1977
16770,"DICKS, Norman DeValois",D,96,house,1940.0,Norman,ssa,0.9945,0.0055,M,,1979
16771,"DICKS, Norman DeValois",D,97,house,1940.0,Norman,ssa,0.9945,0.0055,M,,1981
16772,"DICKS, Norman DeValois",D,98,house,1940.0,Norman,ssa,0.9945,0.0055,M,,1983
16773,"DICKS, Norman DeValois",D,99,house,1940.0,Norman,ssa,0.9945,0.0055,M,,1985
16774,"DICKS, Norman DeValois",D,100,house,1940.0,Norman,ssa,0.9945,0.0055,M,,1987
16775,"DICKS, Norman DeValois",D,101,house,1940.0,Norman,ssa,0.9945,0.0055,M,,1989
16776,"DORNAN, Robert Kenneth",R,95,house,1933.0,Robert,ssa,0.9951,0.0049,M,,1977
16777,"GARCIA, Robert",D,95,house,1933.0,Robert,ssa,0.9951,0.0049,M,,1977
16778,"DORNAN, Robert Kenneth",R,96,house,1933.0,Robert,ssa,0.9951,0.0049,M,,1979
16779,"GARCIA, Robert",D,96,house,1933.0,Robert,ssa,0.9951,0.0049,M,,1979
16780,"DORNAN, Robert Kenneth",R,97,house,1933.0,Robert,ssa,0.9951,0.0049,M,,1981
16781,"GARCIA, Robert",D,97,house,1933.0,Robert,ssa,0.9951,0.0049,M,,1981
16782,"GARCIA, Robert",D,98,house,1933.0,Robert,ssa,0.9951,0.0049,M,,1983
16783,"DORNAN, Robert Kenneth",R,99,house,1933.0,Robert,ssa,0.9951,0.0049,M,,1985
16784,"GARCIA, Robert",D,99,house,1933.0,Robert,ssa,0.9951,0.0049,M,,1985
16785,"DORNAN, Robert Kenneth",R,100,house,1933.0,Robert,ssa,0.9951,0.0049,M,,1987
16786,"GARCIA, Robert",D,100,house,1933.0,Robert,ssa,0.9951,0.0049,M,,1987
16787,"DORNAN, Robert Kenneth",R,101,house,1933.0,Robert,ssa,0.9951,0.0049,M,,1989
16788,"GARCIA, Robert",D,101,house,1933.0,Robert,ssa,0.9951,0.0049,M,,1989
16789,"EDWARDS, Marvin Henry (Mickey)",R,95,house,1937.0,Marvin,ssa,0.9959,0.0041,M,,1977
16790,"EDWARDS, Marvin Henry (Mickey)",R,96,house,1937.0,Marvin,ssa,0.9959,0.0041,M,,1979
16791,"EDWARDS, Marvin Henry (Mickey)",R,97,house,1937.0,Marvin,ssa,0.9959,0.0041,M,,1981
16792,"EDWARDS, Marvin Henry (Mickey)",R,98,house,1937.0,Marvin,ssa,0.9959,0.0041,M,,1983
16793,"EDWARDS, Marvin Henry (Mickey)",R,99,house,1937.0,Marvin,ssa,0.9959,0.0041,M,,1985
16794,"EDWARDS, Marvin Henry (Mickey)",R,100,house,1937.0,Marvin,ssa,0.9959,0.0041,M,,1987
16795,"EDWARDS, Marvin Henry (Mickey)",R,101,house,1937.0,Marvin,ssa,0.9959,0.0041,M,,1989
16796,"ERTEL, Allen Edward",D,95,house,1937.0,Allen,ssa,0.9948,0.0052,M,,1977
16797,"ERTEL, Allen Edward",D,96,house,1937.0,Allen,ssa,0.9948,0.0052,M,,1979
16798,"ERTEL, Allen Edward",D,97,house,1937.0,Allen,ssa,0.9948,0.0052,M,,1981
16799,"EVANS, Billy Lee",D,95,house,1941.0,Billy,ssa,0.9914,0.0086,M,,1977
16800,"EVANS, Billy Lee",D,96,house,1941.0,Billy,ssa,0.9914,0.0086,M,,1979
16801,"EVANS, Billy Lee",D,97,house,1941.0,Billy,ssa,0.9914,0.0086,M,,1981
16802,"EVANS, Thomas Beverley, Jr.",R,95,house,1931.0,Thomas,ssa,0.9949,0.0051,M,,1977
16803,"EVANS, Thomas Beverley, Jr.",R,96,house,1931.0,Thomas,ssa,0.9949,0.0051,M,,1979
